id,target,home_team_name,away_team_name,match_date,league_name,league_id,is_cup,home_team_coach_id,away_team_coach_id,home_team_history_match_date_1,home_team_history_match_date_2,home_team_history_match_date_3,home_team_history_match_date_4,home_team_history_match_date_5,home_team_history_match_date_6,home_team_history_match_date_7,home_team_history_match_date_8,home_team_history_match_date_9,home_team_history_match_date_10,home_team_history_is_play_home_1,home_team_history_is_play_home_2,home_team_history_is_play_home_3,home_team_history_is_play_home_4,home_team_history_is_play_home_5,home_team_history_is_play_home_6,home_team_history_is_play_home_7,home_team_history_is_play_home_8,home_team_history_is_play_home_9,home_team_history_is_play_home_10,home_team_history_is_cup_1,home_team_history_is_cup_2,home_team_history_is_cup_3,home_team_history_is_cup_4,home_team_history_is_cup_5,home_team_history_is_cup_6,home_team_history_is_cup_7,home_team_history_is_cup_8,home_team_history_is_cup_9,home_team_history_is_cup_10,home_team_history_goal_1,home_team_history_goal_2,home_team_history_goal_3,home_team_history_goal_4,home_team_history_goal_5,home_team_history_goal_6,home_team_history_goal_7,home_team_history_goal_8,home_team_history_goal_9,home_team_history_goal_10,home_team_history_opponent_goal_1,home_team_history_opponent_goal_2,home_team_history_opponent_goal_3,home_team_history_opponent_goal_4,home_team_history_opponent_goal_5,home_team_history_opponent_goal_6,home_team_history_opponent_goal_7,home_team_history_opponent_goal_8,home_team_history_opponent_goal_9,home_team_history_opponent_goal_10,home_team_history_rating_1,home_team_history_rating_2,home_team_history_rating_3,home_team_history_rating_4,home_team_history_rating_5,home_team_history_rating_6,home_team_history_rating_7,home_team_history_rating_8,home_team_history_rating_9,home_team_history_rating_10,home_team_history_opponent_rating_1,home_team_history_opponent_rating_2,home_team_history_opponent_rating_3,home_team_history_opponent_rating_4,home_team_history_opponent_rating_5,home_team_history_opponent_rating_6,home_team_history_opponent_rating_7,home_team_history_opponent_rating_8,home_team_history_opponent_rating_9,home_team_history_opponent_rating_10,home_team_history_coach_1,home_team_history_coach_2,home_team_history_coach_3,home_team_history_coach_4,home_team_history_coach_5,home_team_history_coach_6,home_team_history_coach_7,home_team_history_coach_8,home_team_history_coach_9,home_team_history_coach_10,home_team_history_league_id_1,home_team_history_league_id_2,home_team_history_league_id_3,home_team_history_league_id_4,home_team_history_league_id_5,home_team_history_league_id_6,home_team_history_league_id_7,home_team_history_league_id_8,home_team_history_league_id_9,home_team_history_league_id_10,away_team_history_match_date_1,away_team_history_match_date_2,away_team_history_match_date_3,away_team_history_match_date_4,away_team_history_match_date_5,away_team_history_match_date_6,away_team_history_match_date_7,away_team_history_match_date_8,away_team_history_match_date_9,away_team_history_match_date_10,away_team_history_is_play_home_1,away_team_history_is_play_home_2,away_team_history_is_play_home_3,away_team_history_is_play_home_4,away_team_history_is_play_home_5,away_team_history_is_play_home_6,away_team_history_is_play_home_7,away_team_history_is_play_home_8,away_team_history_is_play_home_9,away_team_history_is_play_home_10,away_team_history_is_cup_1,away_team_history_is_cup_2,away_team_history_is_cup_3,away_team_history_is_cup_4,away_team_history_is_cup_5,away_team_history_is_cup_6,away_team_history_is_cup_7,away_team_history_is_cup_8,away_team_history_is_cup_9,away_team_history_is_cup_10,away_team_history_goal_1,away_team_history_goal_2,away_team_history_goal_3,away_team_history_goal_4,away_team_history_goal_5,away_team_history_goal_6,away_team_history_goal_7,away_team_history_goal_8,away_team_history_goal_9,away_team_history_goal_10,away_team_history_opponent_goal_1,away_team_history_opponent_goal_2,away_team_history_opponent_goal_3,away_team_history_opponent_goal_4,away_team_history_opponent_goal_5,away_team_history_opponent_goal_6,away_team_history_opponent_goal_7,away_team_history_opponent_goal_8,away_team_history_opponent_goal_9,away_team_history_opponent_goal_10,away_team_history_rating_1,away_team_history_rating_2,away_team_history_rating_3,away_team_history_rating_4,away_team_history_rating_5,away_team_history_rating_6,away_team_history_rating_7,away_team_history_rating_8,away_team_history_rating_9,away_team_history_rating_10,away_team_history_opponent_rating_1,away_team_history_opponent_rating_2,away_team_history_opponent_rating_3,away_team_history_opponent_rating_4,away_team_history_opponent_rating_5,away_team_history_opponent_rating_6,away_team_history_opponent_rating_7,away_team_history_opponent_rating_8,away_team_history_opponent_rating_9,away_team_history_opponent_rating_10,away_team_history_coach_1,away_team_history_coach_2,away_team_history_coach_3,away_team_history_coach_4,away_team_history_coach_5,away_team_history_coach_6,away_team_history_coach_7,away_team_history_coach_8,away_team_history_coach_9,away_team_history_coach_10,away_team_history_league_id_1,away_team_history_league_id_2,away_team_history_league_id_3,away_team_history_league_id_4,away_team_history_league_id_5,away_team_history_league_id_6,away_team_history_league_id_7,away_team_history_league_id_8,away_team_history_league_id_9,away_team_history_league_id_10
11977412,draw,Feutcheu,Dragon de Yaounde,2019-12-01 14:00:00,Elite One,818,False,37252510.0,37252510.0,2019-11-24 12:00:00,2019-11-20 12:00:00,2019-11-17 12:00:00,2019-11-11 14:00:00,2019-11-06 12:00:00,2019-11-03 14:00:00,2019-10-27 14:00:00,2019-10-24 14:00:00,2019-06-01 15:00:00,2019-05-25 15:00:00,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,3.517666666666666,6.620908333333334,3.9022,4.7456499999999995,4.273364285714286,4.002,5.8513,5.095433333333333,5.106880769230769,4.249771428571428,5.096958333333333,3.5792833333333336,4.414875,5.04725,4.001071428571429,4.4747875,4.395566666666666,3.9328000000000003,3.910307692307693,4.936042857142857,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,,,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,2019-11-24 14:00:00,2019-11-20 14:00:00,2019-11-17 14:00:00,2019-11-10 14:00:00,2019-11-06 14:00:00,2019-11-03 14:00:00,2019-10-27 12:00:00,2019-10-23 14:00:00,2019-10-20 14:00:00,2019-06-08 14:00:00,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,6.727075,3.4247916666666667,5.970591666666666,5.473628571428572,4.477264285714286,6.6170625,5.0124,5.114615625,4.1559124999999995,5.413737500000001,3.157141666666667,9.487316666666668,3.630175,3.763407142857143,4.66705,4.5729500000000005,5.0207,3.4785874999999997,4.8288125,4.14664375,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0
11885118,home,Mladost,Grbalj,2019-12-01 14:00:00,First League,432,False,3181433.0,5666600.0,2019-11-23 18:00:00,2019-11-09 14:00:00,2019-11-02 12:30:00,2019-10-26 15:00:00,2019-10-19 11:30:00,2019-10-06 12:00:00,2019-09-22 16:00:00,2019-09-18 13:30:00,2019-09-14 19:30:00,2019-08-31 17:00:00,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,3.8038166666666666,8.075531250000001,5.079106250000001,5.928575,5.2947875,5.817500000000001,5.748657142857142,4.3338,4.69555,5.02345,11.800724999999998,3.7312000000000003,6.046275,4.417075,5.3912249999999995,4.299605,4.516792857142856,6.936485294117647,6.2365666666666675,4.779012500000001,462414.0,462414.0,462414.0,462414.0,462414.0,462414.0,462414.0,462414.0,462414.0,462414.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,2019-11-23 12:00:00,2019-11-02 12:30:00,2019-10-26 11:30:00,2019-10-19 15:00:00,2019-10-05 12:30:00,2019-09-28 13:00:00,2019-09-22 14:00:00,2019-09-18 13:30:00,2019-09-14 13:30:00,2019-08-31 14:30:00,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,0.0,3.0,3.31526875,4.7039875,5.5747374999999995,4.101958333333333,6.13477,3.4382,3.35437,6.936485294117647,4.886136666666666,3.330829411764706,10.13016875,5.808093750000001,5.88596875,7.496849999999999,4.550803333333333,6.5268749999999995,9.678135,4.3338,4.929053333333332,9.387932352941176,5666600.0,5666600.0,5666600.0,465280.0,465280.0,465280.0,465280.0,465280.0,465280.0,465280.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0
11935660,away,Teramo,Reggina,2019-12-01 14:00:00,Serie C: Girone C,1205,False,1552258.0,896625.0,2019-11-27 19:30:00,2019-11-24 16:30:00,2019-11-17 15:00:00,2019-11-10 14:00:00,2019-11-06 17:30:00,2019-11-03 16:30:00,2019-10-27 16:30:00,2019-10-23 13:00:00,2019-10-20 15:30:00,2019-10-13 13:00:00,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,4.743557142857143,3.8815666666666666,4.9155,5.11525,4.9596,7.159587500000001,5.99236875,4.865981250000001,6.224681250000001,3.9585,6.313792857142858,7.622916666666666,5.1763,4.963625,5.9247571428571435,3.51601875,4.345725,6.106512500000001,4.399031249999999,6.457699999999999,1552258.0,1552258.0,1552258.0,1552258.0,1552258.0,1552258.0,1552258.0,1552258.0,1552258.0,1552258.0,1450.0,1205.0,1205.0,1205.0,1450.0,1205.0,1205.0,1205.0,1205.0,1205.0,2019-11-23 19:45:00,2019-11-17 14:00:00,2019-11-10 14:00:00,2019-11-06 19:30:00,2019-11-03 16:30:00,2019-10-27 14:00:00,2019-10-23 18:45:00,2019-10-20 13:00:00,2019-10-12 18:45:00,2019-10-06 15:30:00,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,11.858675000000002,8.278716666666666,7.9095,6.228792307692307,4.928178571428571,6.432455555555556,9.289887499999999,4.95869375,6.187833333333334,6.790374999999999,3.2658750000000003,4.382275000000001,3.7981750000000005,4.415576923076923,5.036421428571428,4.657794444444445,3.0857187500000007,5.1554875,4.028133333333333,4.264375,896625.0,896625.0,896625.0,896625.0,896625.0,896625.0,896625.0,896625.0,896625.0,896625.0,1205.0,1205.0,1205.0,1450.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0
11977416,home,Tonnerre,Stade Renard,2019-12-01 14:00:00,Elite One,818,False,37252510.0,37252510.0,2019-11-24 12:00:00,2019-11-20 14:00:00,2019-11-10 12:00:00,2019-11-07 17:30:00,2019-11-03 12:00:00,2019-10-27 12:00:00,2019-10-23 12:00:00,2019-10-20 14:00:00,2019-04-10 15:00:00,2019-04-03 15:00:00,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,5.096958333333333,3.451208333333333,5.02204,2.987875,5.3568375,4.688383333333334,5.037536666666668,4.2428875,3.5075374999999998,4.6948,3.517666666666666,7.834366666666667,3.71317,5.403625000000001,3.7778,5.638233333333335,3.20595,4.669125000000001,5.741887500000001,5.6652000000000005,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,,,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,2019-11-24 14:00:00,2019-11-20 14:00:00,2019-11-17 14:00:00,2019-11-10 12:00:00,2019-11-06 14:00:00,2019-11-03 13:00:00,2019-10-27 14:00:00,2019-10-23 14:00:00,2019-10-20 13:00:00,2019-06-08 14:00:00,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,4.4108583333333335,3.1636500000000005,4.7553,3.1710785714285716,3.5579333333333336,4.443625,4.682250000000001,4.26369090909091,3.6775,4.14664375,4.248183333333333,6.004741666666666,4.3506,5.499549999999999,6.583716666666666,5.904037500000001,5.6313,4.017472727272727,4.533925,5.413737500000001,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0
11977415,draw,PWD,Bamboutos,2019-12-01 14:00:00,Elite One,818,False,37252510.0,37252510.0,2019-11-27 14:00:00,2019-11-24 14:00:00,2019-11-20 12:00:00,2019-11-11 14:00:00,2019-11-06 14:00:00,2019-11-03 12:00:00,2019-10-31 14:00:00,2019-06-08 15:00:00,2019-06-02 15:00:00,2019-05-26 15:00:00,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,4.159425,3.157141666666667,3.925433333333333,3.2747625000000005,3.6380874999999997,5.61435,3.362378571428572,3.3732499999999996,4.5680499999999995,6.082356249999999,5.32712,6.727075,4.958875000000001,8.0105,4.430375,4.675975,6.165557142857143,4.419895454545454,4.706872727272728,4.687074999999999,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,,,,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,2019-11-24 12:00:00,2019-11-20 14:00:00,2019-11-17 14:00:00,2019-11-10 14:00:00,2019-11-06 14:00:00,2019-11-03 14:00:00,2019-10-27 14:00:00,2019-10-23 14:00:00,2019-10-18 17:30:00,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,5.0,,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,,6.3448,7.834366666666667,4.20285,6.683914285714287,4.679464285714285,6.567612499999999,4.052383333333333,5.402872727272728,3.917985714285715,,3.2435750000000003,3.451208333333333,4.269508333333333,3.0041642857142854,3.935921428571429,4.780525000000001,5.984283333333332,3.832577272727273,5.708078571428571,,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,
11936365,draw,Gubbio,Padova,2019-12-01 14:00:00,Serie C: Girone B,1204,False,456005.0,6972105.0,2019-11-24 16:30:00,2019-11-17 16:30:00,2019-11-10 14:00:00,2019-11-03 14:00:00,2019-10-27 16:30:00,2019-10-23 16:30:00,2019-10-19 13:00:00,2019-10-13 13:00:00,2019-10-06 13:00:00,2019-09-29 13:00:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,4.197550000000001,5.3850125,3.8453000000000004,4.955783333333334,4.682341666666667,5.937956250000001,3.7924999999999995,4.545100000000001,3.94355,5.093366666666666,5.552899999999999,4.9250625,6.865,4.603544444444445,5.313258333333334,4.18343125,7.0230999999999995,5.8967,6.96655,5.493216666666666,456005.0,456005.0,456005.0,456005.0,456005.0,456005.0,456005.0,37262301.0,37262301.0,37262301.0,1204.0,1204.0,1204.0,1204.0,1204.0,1204.0,1204.0,1204.0,1204.0,1204.0,2019-11-24 14:00:00,2019-11-16 19:45:00,2019-11-10 16:30:00,2019-11-06 19:30:00,2019-11-03 14:00:00,2019-10-26 18:45:00,2019-10-23 18:45:00,2019-10-20 13:00:00,2019-10-12 18:45:00,2019-10-06 15:30:00,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,7.739599999999999,5.11546,5.966899999999999,6.8743285714285705,4.447222222222223,5.30965625,6.5439375,4.9787,9.442874999999999,10.721600000000002,3.13405,5.28403,4.162050000000001,3.604510714285714,6.038933333333333,4.95289375,4.19558125,5.191750000000001,3.9766999999999997,2.5718,6972105.0,6972105.0,6972105.0,6972105.0,6972105.0,6972105.0,6972105.0,6972105.0,6972105.0,6972105.0,1204.0,1204.0,1204.0,1450.0,1204.0,1204.0,1204.0,1204.0,1204.0,1204.0
11977411,draw,Panthère,Eding Sport,2019-12-01 14:00:00,Elite One,818,False,37252510.0,37252510.0,2019-11-24 14:00:00,2019-11-20 14:00:00,2019-11-17 14:00:00,2019-11-10 14:00:00,2019-11-06 14:00:00,2019-11-03 12:00:00,2019-10-30 14:00:00,,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.02352,6.004741666666666,3.630175,5.215571428571428,3.935921428571429,3.7778,3.6951416666666663,,,,4.25765,3.1636500000000005,5.970591666666666,3.593321428571428,4.679464285714285,5.3568375,5.3872833333333325,,,,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,,,,818.0,818.0,818.0,818.0,818.0,818.0,818.0,,,,2019-11-24 12:00:00,2019-11-20 12:00:00,2019-11-17 14:00:00,2019-11-10 14:00:00,2019-11-06 12:00:00,2019-11-02 14:00:00,2019-10-27 14:00:00,2019-10-24 14:00:00,2019-10-20 13:30:00,2019-04-10 13:00:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.2435750000000003,4.958875000000001,4.3506,4.952692857142857,2.9708928571428572,5.63215,4.395566666666666,5.830092857142857,3.437075,4.249066666666666,6.3448,3.925433333333333,4.7553,4.177514285714286,4.988671428571428,4.6735375,5.8513,3.1359714285714286,4.666612499999999,4.097066666666667,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0
11977410,away,Union Douala,UMS de Loum,2019-12-01 14:00:00,Elite One,818,False,37252510.0,37252510.0,2019-11-27 14:00:00,2019-11-24 14:00:00,2019-11-20 12:00:00,2019-11-10 14:00:00,2019-11-06 12:00:00,2019-11-02 14:00:00,2019-10-27 14:00:00,2019-10-23 12:00:00,2019-10-20 14:00:00,2019-06-08 15:00:00,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,3.75929,4.248183333333333,5.005199999999999,3.593321428571428,4.412316666666666,4.6735375,5.984283333333332,3.20595,4.8288125,4.419895454545454,4.997279999999999,4.4108583333333335,3.929775,5.215571428571428,3.962416666666666,5.63215,4.052383333333333,5.037536666666668,4.1559124999999995,3.3732499999999996,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,2019-11-24 12:00:00,2019-11-20 14:00:00,2019-11-17 14:00:00,2019-11-10 14:00:00,2019-11-06 14:00:00,2019-11-03 12:00:00,2019-10-27 14:00:00,2019-10-23 14:00:00,2019-10-20 13:30:00,2019-08-11 10:00:00,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.129530000000001,4.9272583333333335,5.998399999999999,3.58705,6.583716666666666,4.675975,5.87365,3.4785874999999997,4.666612499999999,5.966150000000001,3.33781,3.8964833333333337,3.68922,4.898275,3.5579333333333336,5.61435,4.4145,5.114615625,3.437075,4.1305625,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,37252510.0,,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,818.0,1107.0
11935657,away,Rende,Bari 1908,2019-12-01 14:00:00,Serie C: Girone C,1205,False,130499.0,465900.0,2019-11-23 19:45:00,2019-11-17 14:00:00,2019-11-10 14:00:00,2019-11-03 14:00:00,2019-10-27 16:30:00,2019-10-23 16:30:00,2019-10-19 16:30:00,2019-10-13 13:00:00,2019-10-09 18:30:00,2019-10-06 13:00:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,6.0,1.0,4.0,0.0,3.2658750000000003,5.117316666666666,3.2863249999999997,4.805294444444445,3.141855555555555,4.76659375,3.1463,5.349075,3.029677272727273,3.9288250000000002,11.858675000000002,4.9516333333333336,8.139125,5.762455555555555,8.75686111111111,5.59581875,8.3106375,5.1595,10.646868181818181,7.706299999999999,130499.0,130499.0,130499.0,130499.0,130499.0,130499.0,130499.0,130499.0,130499.0,130499.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0,1450.0,1205.0,2019-11-24 16:30:00,2019-11-17 14:00:00,2019-11-10 16:30:00,2019-11-03 14:00:00,2019-10-27 14:00:00,2019-10-23 18:45:00,2019-10-20 13:00:00,2019-10-13 15:30:00,2019-10-06 13:00:00,2019-09-28 18:45:00,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7.622916666666666,6.379524999999999,6.741125,8.757222222222223,5.154277777777779,6.473737499999999,6.820199999999998,5.8591999999999995,8.548925,6.9986749999999995,3.8815666666666666,4.073475,4.261725,3.521227777777778,5.948538888888888,4.2697125,4.191478571428571,4.46265,3.796125,4.0203750000000005,465900.0,465900.0,465900.0,465900.0,465900.0,465900.0,465900.0,465900.0,465900.0,1552353.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0,1205.0
11936363,home,Carpi,Triestina,2019-12-01 14:00:00,Serie C: Girone B,1204,False,37262303.0,893677.0,2019-11-23 19:45:00,2019-11-17 16:30:00,2019-11-10 16:30:00,2019-11-06 14:00:00,2019-11-03 16:30:00,2019-10-28 19:45:00,2019-10-24 18:45:00,2019-10-20 15:30:00,2019-10-13 13:00:00,2019-10-09 13:00:00,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,5.637600000000001,9.056925,5.255225,4.075075,7.24223125,5.4201500000000005,6.83898125,7.30365,5.8967,5.944915,5.20226,3.8955625,4.64585,5.952239285714286,3.5366875,4.590808333333333,4.0543812500000005,3.61915,4.545100000000001,5.1385499999999995,37262303.0,37262303.0,37262303.0,37262303.0,37262303.0,37262303.0,37262303.0,37262303.0,37262303.0,37262303.0,1204.0,1204.0,1204.0,1450.0,1204.0,1204.0,1204.0,1204.0,1204.0,1450.0,2019-11-27 19:00:00,2019-11-24 16:30:00,2019-11-13 16:00:00,2019-11-10 14:00:00,2019-11-04 19:45:00,2019-10-28 19:45:00,2019-10-24 18:45:00,2019-10-20 13:00:00,2019-10-13 13:00:00,2019-10-06 13:00:00,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,4.211760714285714,5.30605,6.131199999999999,5.026733333333334,4.670078571428572,7.618833333333334,5.191163333333334,5.191750000000001,4.6107,7.5844499999999995,7.322957142857142,4.6459,5.1257777777777775,4.779883333333333,5.488292857142857,3.862966666666667,5.218473333333334,4.9787,5.85685,3.8493,893677.0,893677.0,893677.0,893677.0,893677.0,893677.0,893677.0,893677.0,130966.0,130966.0,1450.0,1204.0,1450.0,1204.0,1204.0,1204.0,1204.0,1204.0,1204.0,1204.0
